,0,1,2
182,-2.4033945,-1.828721,-0.8722073
183,11.133365,36.99372,-4.2288465
184,-2.7652774,0.87523365,-1.6578239
185,-10.424418,7.4703245,7.2655296
186,-5.3214197,0.032191582,-3.065594
187,-8.853268,1.1676807,0.83929414
188,-4.123929,2.8874083,-3.218777
189,-9.080925,5.3234844,3.4765406
190,0.47340706,17.387966,1.2433378
191,-0.27469048,1.4161776,-2.0851355
192,-5.772114,2.759469,-6.4771695
193,-8.980539,3.2946243,2.591283
194,-3.9565384,5.145686,4.297881
195,-3.5272892,4.625598,-0.24619454
196,-1.9079623,-1.2992021,-0.23972031
197,10.437547,37.604595,7.5893726
198,-24.580383,11.706211,4.0780044
199,-11.506492,13.336975,-4.408131
200,-2.7255645,-2.2442873,-1.4071335
201,-4.4546943,1.2956883,2.187232
202,-4.282185,13.329256,-0.25621903
203,-2.6552625,1.1704429,-5.4817386
204,-0.67774236,0.8906685,-3.179746
205,-3.281531,2.046618,1.4966218
206,-6.1742864,0.21744609,3.0624695
207,-14.962518,7.267342,0.19594324
208,-4.5282326,38.224728,-21.19171
209,-1.5056893,-1.4015474,-0.46304718
210,-5.5537996,1.394307,1.2531492
211,-0.9685781,0.12775719,-0.46403754
212,-5.563438,2.053639,2.1491442
213,-2.395695,8.591394,2.716592
214,-6.8144417,14.224236,-18.10077
215,-2.039181,0.8665243,-0.3547095
216,-8.75946,5.090908,-3.990827
217,-2.2412317,16.695446,6.1123395
218,9.489254,27.06192,-4.0033317
219,-8.384324,2.399219,3.502984
220,-3.2399929,4.800933,1.689255
221,-5.808908,10.824692,6.1675544
222,-17.844181,22.690174,8.226513
223,-1.9582598,9.33251,-2.4812088
224,0.21089937,4.983643,-2.72467
225,-4.4463916,7.155222,5.1413465
226,-4.2437654,-1.7819202,-1.9432498
227,2.7211778,26.561403,7.057114
228,-7.606809,0.09223423,1.5764393
229,-7.533592,11.479346,-16.904154
230,-5.5904512,1.6205719,-6.285985
231,-2.6318219,-1.7531676,0.6943986
232,-2.8763053,-1.0793338,1.2829407
233,-3.542173,5.1326776,2.9104302
